id	id_student	id_edu_subject	chemestry	score	result
7371	142	242	2	80	Хорошо
7372	142	6	2	91	Зачтено
7373	142	7	2	91	Зачтено
7374	142	23	2	85	Зачтено
7375	142	243	2	87	Хорошо
7376	142	63	2	70	Удовлетворительно
7377	142	16	2	80	Хорошо
7378	142	17	2	80	Зачтено
7379	142	77	2	78	Хорошо
7380	142	21	3	88	Хорошо
7381	142	244	3	75	Зачтено
7382	142	245	3	81	Хорошо
7383	142	6	3	61	Зачтено
7384	142	68	3	76	Хорошо
7385	142	246	3	95	Отлично
7386	142	247	3	90	Зачтено
7387	142	248	3	100	Зачтено
7388	142	125	3	76	Хорошо
7389	142	249	4	76	Хорошо
7390	142	250	4	76	Хорошо
7391	142	251	4	76	Зачтено
7392	142	5	4	61	Зачтено
7393	142	252	4	76	Хорошо
7394	142	6	4	76	Зачтено
7395	142	246	4	95	Отлично
7396	142	253	4	80	Хорошо
7397	142	254	4	80	Хорошо
7398	142	63	4	80	Хорошо
7399	142	16	4	80	Хорошо
7400	142	255	5	76	Хорошо
7401	142	256	5	62	Зачтено
7402	142	257	5	77	Хорошо
7403	142	6	5	81	Зачтено
7404	142	258	5	80	Хорошо
7405	142	259	5	83	Хорошо
7406	142	260	5	87	Хорошо
7407	142	27	5	79	Хорошо
7408	142	261	6	20	Не атеестован
7409	142	262	6	40	Не атеестован
7410	142	263	6	30	Не атеестован
7411	142	6	6	0	Не атеестован
7412	142	264	6	15	Не атеестован
7413	142	265	6	32	Не атеестован
7414	143	54	1	76	Хорошо
7415	143	55	1	67	Удовлетворительно
7416	143	3	1	85	Зачтено
7417	143	56	1	76	Хорошо
7418	143	4	1	78	Хорошо
7419	143	6	1	100	Зачтено
7420	143	17	1	77	Зачтено
7421	143	57	1	80	Хорошо
7422	143	58	2	63	Удовлетворительно
7423	143	1	2	91	Отлично
7424	143	59	2	84	Хорошо
7425	143	11	2	91	Зачтено
7426	143	61	2	68	Удовлетворительно
7427	143	6	2	100	Зачтено
7428	143	62	2	77	Хорошо
7429	143	400	2	77	Хорошо
7430	143	63	2	92	Отлично
7431	143	16	2	91	Отлично
7432	143	21	3	91	Отлично
7433	143	64	3	76	Хорошо
7434	143	407	3	94	Отлично
7435	143	6	3	91	Зачтено
7436	143	455	3	80	Зачтено
7437	143	68	3	76	Хорошо
7438	143	402	3	92	Отлично
7439	143	403	3	91	Зачтено
7440	143	404	3	81	Хорошо
7441	143	405	4	0	Не атеестован
7442	143	406	4	40	Не атеестован
7443	143	401	4	10	Не атеестован
7444	143	6	4	30	Не атеестован
7445	143	455	4	40	Не атеестован
7446	143	76	4	26	Не атеестован
7447	143	409	4	35	Не атеестован
7448	143	77	4	20	Не атеестован
7449	144	3	1	84	Зачтено
7450	144	168	1	91	Отлично
7451	144	169	1	78	Хорошо
7452	144	6	1	90	Зачтено
7453	144	175	1	100	Зачтено
7454	144	23	1	91	Зачтено
7455	144	171	1	95	Отлично
7456	144	172	1	82	Хорошо
7457	144	17	1	93	Зачтено
7458	144	77	1	97	Отлично
7459	144	1	2	91	Отлично
7460	144	11	2	92	Зачтено
7461	144	12	2	91	Отлично
7462	144	168	2	91	Отлично
7463	144	169	2	91	Отлично
7464	144	173	2	78	Зачтено
7465	144	6	2	100	Зачтено
7466	144	174	2	95	Зачтено
7467	144	172	2	91	Отлично
7468	144	16	2	100	Отлично
7469	144	125	2	94	Отлично
7470	144	28	3	92	Отлично
7471	144	176	3	100	Отлично
7472	144	178	3	91	Отлично
7473	144	179	3	95	Отлично
7474	144	180	3	91	Зачтено
7475	144	6	3	76	Зачтено
7476	144	7	3	100	Зачтено
7477	144	26	3	64	Зачтено
7478	144	182	3	91	Отлично
7479	144	176	4	22	Не атеестован
7480	144	180	4	39	Не атеестован
7481	144	14	4	21	Не атеестован
7482	144	6	4	0	Не атеестован
7483	144	185	4	35	Не атеестован
7484	144	181	4	40	Не атеестован
7485	144	338	4	40	Не атеестован
7486	144	26	4	31	Не атеестован
7487	144	166	4	20	Не атеестован
7488	145	91	1	95	Отлично
7489	145	3	1	100	Зачтено
7490	145	92	1	98	Отлично
7491	145	14	1	95	Зачтено
7492	145	93	1	96	Отлично
7493	145	6	1	95	Зачтено
7494	145	7	1	100	Зачтено
7495	145	23	1	98	Зачтено
7496	145	8	1	93	Отлично
7497	145	1	2	97	Отлично
7498	145	94	2	100	Отлично
7499	145	11	2	96	Зачтено
7500	145	12	2	93	Отлично
7501	145	95	2	94	Зачтено
7502	145	5	2	100	Зачтено
7503	145	6	2	86	Зачтено
7504	145	96	2	94	Зачтено
7505	145	16	2	100	Отлично
7506	145	17	2	73	Зачтено
7507	145	97	2	91	Зачтено
7508	145	100	2	96	Отлично
7509	145	19	2	95	Отлично
7510	145	98	3	79	Зачтено
7511	145	21	3	100	Отлично
7512	145	4	3	99	Отлично
7513	145	334	3	100	Зачтено
7514	145	111	3	100	Отлично
7515	145	6	3	91	Зачтено
7516	145	68	3	94	Отлично
7517	145	101	3	95	Отлично
7518	145	102	4	91	Отлично
7519	145	103	4	100	Отлично
7520	145	118	4	91	Отлично
7521	145	104	4	100	Зачтено
7522	145	107	4	92	Отлично
7523	145	6	4	95	Зачтено
7524	145	108	4	97	Отлично
7525	145	16	4	100	Отлично
7526	145	335	4	95	Зачтено
7527	145	336	4	100	Зачтено
7528	145	18	4	97	Отлично
7529	145	99	5	100	Зачтено
7530	145	113	5	91	Зачтено
7531	145	6	5	92	Зачтено
7532	145	337	5	91	Отлично
7533	145	24	5	100	Отлично
7534	145	114	5	90	Зачтено
7535	145	45	5	94	Отлично
7536	145	115	6	35	Не атеестован
7537	145	39	6	40	Не атеестован
7538	145	116	6	40	Не атеестован
7539	145	117	6	30	Не атеестован
7540	145	105	6	35	Не атеестован
7541	145	6	6	35	Не атеестован
7542	145	77	6	39	Не атеестован
7543	145	119	6	40	Не атеестован
7544	146	238	1	0	Не атеестован
7545	146	2	2	0	Не атеестован
7546	146	11	2	0	Не атеестован
7547	146	241	2	0	Не атеестован
7548	146	5	2	0	Не атеестован
7549	146	496	2	0	Не атеестован
7550	146	125	2	0	Не атеестован
7551	147	91	1	61	Удовлетворительно
7552	147	3	1	64	Зачтено
7553	147	92	1	83	Хорошо
7554	147	14	1	76	Зачтено
7555	147	93	1	61	Удовлетворительно
7556	147	6	1	76	Зачтено
7557	147	7	1	62	Зачтено
7558	147	23	1	70	Зачтено
7559	147	8	1	79	Хорошо
7560	147	1	2	99	Отлично
7561	147	94	2	61	Удовлетворительно
7562	147	11	2	62	Зачтено
7563	147	12	2	86	Хорошо
7564	147	4	2	79	Хорошо
7565	147	95	2	61	Зачтено
7566	147	5	2	70	Зачтено
7567	147	6	2	76	Зачтено
7568	147	96	2	76	Зачтено
7569	147	16	2	98	Отлично
7570	147	17	2	80	Зачтено
7571	147	97	2	61	Зачтено
7572	147	19	2	76	Хорошо
7573	147	98	3	64	Зачтено
7574	147	99	3	79	Зачтено
7575	147	21	3	61	Удовлетворительно
7576	147	6	3	76	Зачтено
7577	147	24	3	61	Удовлетворительно
7578	147	68	3	61	Удовлетворительно
7579	147	100	3	65	Удовлетворительно
7580	147	101	3	65	Удовлетворительно
7581	147	102	4	76	Хорошо
7582	147	103	4	64	Удовлетворительно
7583	147	104	4	98	Зачтено
7584	147	105	4	82	Хорошо
7585	147	106	4	75	Зачтено
7586	147	107	4	92	Отлично
7587	147	6	4	61	Зачтено
7588	147	108	4	61	Удовлетворительно
7589	147	16	4	100	Отлично
7590	147	18	4	68	Удовлетворительно
7591	147	109	5	84	Зачтено
7592	147	110	5	61	Зачтено
7593	147	111	5	84	Хорошо
7594	147	112	5	80	Зачтено
7595	147	113	5	65	Зачтено
7596	147	6	5	85	Зачтено
7597	147	114	5	63	Зачтено
7598	147	45	5	66	Удовлетворительно
7599	147	77	5	82	Хорошо
7600	147	115	6	20	Не атеестован
7601	147	39	6	30	Не атеестован
7602	147	116	6	28	Не атеестован
7603	147	117	6	31	Не атеестован
7604	147	118	6	4	Не атеестован
7605	147	6	6	0	Не атеестован
7606	147	119	6	40	Не атеестован
7607	147	120	6	37	Не атеестован
7608	148	2	1	76	Хорошо
7609	148	3	1	76	Зачтено
7610	148	4	1	78	Хорошо
7611	148	516	1	62	Зачтено
7612	148	143	1	77	Зачтено
7613	148	6	1	76	Зачтено
7614	148	239	1	64	Удовлетворительно
7615	148	11	2	69	Зачтено
7616	148	12	2	68	Удовлетворительно
7617	148	517	2	86	Хорошо
7618	148	5	2	100	Зачтено
7619	148	6	2	61	Зачтено
7620	148	7	2	89	Зачтено
7621	148	23	2	70	Зачтено
7622	148	518	2	80	Зачтено
7623	148	514	2	73	Удовлетворительно
7624	148	16	2	100	Отлично
7625	148	17	2	73	Зачтено
7626	148	77	2	88	Хорошо
7627	148	125	2	77	Хорошо
7628	148	519	3	80	Хорошо
7629	148	21	3	61	Удовлетворительно
7630	148	128	3	70	Удовлетворительно
7631	148	14	3	91	Зачтено
7632	148	520	3	100	Зачтено
7633	148	6	3	95	Зачтено
7634	148	521	3	80	Хорошо
7635	148	522	3	80	Хорошо
7636	148	240	3	61	Удовлетворительно
7637	148	523	4	91	Зачтено
7638	148	524	4	86	Зачтено
7639	148	525	4	76	Хорошо
7640	148	526	4	67	Зачтено
7641	148	104	4	65	Зачтено
7642	148	136	4	95	Зачтено
7643	148	303	4	97	Зачтено
7644	148	6	4	100	Зачтено
7645	148	138	4	79	Хорошо
7646	148	527	4	76	Хорошо
7647	148	139	4	91	Зачтено
7648	148	528	4	76	Хорошо
7649	148	16	4	91	Отлично
7650	148	1	5	86	Хорошо
7651	148	529	5	61	Зачтено
7652	148	127	5	92	Отлично
7653	148	144	5	80	Хорошо
7654	148	6	5	100	Зачтено
7655	148	140	5	79	Зачтено
7656	148	530	5	84	Зачтено
7657	148	531	5	91	Отлично
7658	148	130	5	91	Зачтено
7659	148	532	5	100	Отлично
7660	148	533	6	30	Не атеестован
7661	148	534	6	35	Не атеестован
7662	148	6	6	0	Не атеестован
7663	148	535	6	26	Не атеестован
7664	148	536	6	20	Не атеестован
7665	148	537	6	20	Не атеестован
7666	148	538	6	9	Не атеестован
7667	149	2	1	65	Удовлетворительно
7668	149	3	1	76	Зачтено
7669	149	4	1	78	Хорошо
7670	149	516	1	62	Зачтено
7671	149	143	1	87	Зачтено
7672	149	6	1	91	Зачтено
7673	149	239	1	68	Удовлетворительно
7674	149	11	2	69	Зачтено
7675	149	12	2	84	Хорошо
7676	149	517	2	79	Хорошо
7677	149	5	2	100	Зачтено
7678	149	6	2	75	Зачтено
7679	149	7	2	79	Зачтено
7680	149	23	2	80	Зачтено
7681	149	518	2	80	Зачтено
7682	149	514	2	91	Отлично
7683	149	16	2	91	Отлично
7684	149	17	2	77	Зачтено
7685	149	77	2	89	Хорошо
7686	149	125	2	78	Хорошо
7687	149	519	3	95	Отлично
7688	149	21	3	76	Хорошо
7689	149	128	3	91	Отлично
7690	149	14	3	91	Зачтено
7691	149	520	3	100	Зачтено
7692	149	6	3	100	Зачтено
7693	149	521	3	76	Хорошо
7694	149	522	3	95	Отлично
7695	149	240	3	100	Отлично
7696	149	523	4	91	Зачтено
7697	149	524	4	93	Зачтено
7698	149	525	4	91	Отлично
7699	149	526	4	61	Зачтено
7700	149	104	4	68	Зачтено
7701	149	136	4	95	Зачтено
7702	149	303	4	91	Зачтено
7703	149	6	4	61	Зачтено
7704	149	138	4	91	Отлично
7705	149	527	4	91	Отлично
7706	149	139	4	76	Зачтено
7707	149	528	4	91	Отлично
7708	149	16	4	91	Отлично
7709	149	1	5	95	Отлично
7710	149	529	5	92	Зачтено
7711	149	127	5	92	Отлично
7712	149	144	5	91	Отлично
7713	149	6	5	100	Зачтено
7714	149	140	5	86	Зачтено
7715	149	530	5	82	Зачтено
7716	149	531	5	91	Отлично
7717	149	130	5	76	Зачтено
7718	149	532	5	100	Отлично
7719	149	533	6	30	Не атеестован
7720	149	534	6	35	Не атеестован
7721	149	6	6	0	Не атеестован
7722	149	535	6	32	Не атеестован
7723	149	536	6	20	Не атеестован
7724	149	537	6	20	Не атеестован
7725	149	538	6	12	Не атеестован
7726	150	1	1	83	Хорошо
7727	150	2	1	76	Хорошо
7728	150	3	1	85	Зачтено
7729	150	4	1	76	Хорошо
7730	150	5	1	77	Хорошо
7731	150	6	1	95	Зачтено
7732	150	7	1	73	Зачтено
7733	150	8	1	95	Отлично
7734	150	9	2	91	Отлично
7735	150	10	2	61	Зачтено
7736	150	11	2	70	Зачтено
7737	150	12	2	61	Удовлетворительно
7738	150	13	2	76	Хорошо
7739	150	14	2	83	Зачтено
7740	150	15	2	61	Зачтено
7741	150	6	2	85	Зачтено
7742	150	16	2	91	Отлично
7743	150	17	2	83	Зачтено
7744	150	18	2	91	Отлично
7745	150	19	2	93	Отлично
7746	150	20	3	80	Зачтено
7747	150	21	3	76	Хорошо
7748	150	22	3	100	Зачтено
7749	150	6	3	91	Зачтено
7750	150	23	3	80	Зачтено
7751	150	24	3	76	Хорошо
7752	150	25	3	76	Хорошо
7753	150	26	3	76	Хорошо
7754	150	27	3	95	Отлично
7755	150	28	4	80	Зачтено
7756	150	29	4	100	Отлично
7757	150	30	4	81	Зачтено
7758	150	31	4	91	Зачтено
7759	150	32	4	79	Зачтено
7760	150	33	4	100	Отлично
7761	150	34	4	78	Хорошо
7762	150	6	4	95	Зачтено
7763	150	35	4	76	Хорошо
7764	150	36	4	77	Хорошо
7765	150	16	4	95	Отлично
7766	150	37	4	89	Зачтено
7767	150	38	5	92	Отлично
7768	150	39	5	61	Удовлетворительно
7769	150	40	5	61	Зачтено
7770	150	41	5	61	Зачтено
7771	150	6	5	90	Зачтено
7772	150	42	5	76	Зачтено
7773	150	43	5	80	Хорошо
7774	150	44	5	74	Зачтено
7775	150	45	5	76	Хорошо
7776	150	46	6	25	Не атеестован
7777	150	47	6	18	Не атеестован
7778	150	48	6	30	Не атеестован
7779	150	49	6	40	Не атеестован
7780	150	50	6	15	Не атеестован
7781	150	51	6	14	Не атеестован
7782	150	6	6	0	Не атеестован
7783	150	52	6	21	Не атеестован
7784	150	53	6	20	Не атеестован
7785	151	1	1	80	Хорошо
7786	151	2	1	55	Не атеестован
7787	151	3	1	61	Зачтено
7788	151	4	1	64	Удовлетворительно
7789	151	5	1	24	Не атеестован
7790	151	6	1	13	Не атеестован
7791	151	7	1	62	Зачтено
7792	151	8	1	79	Хорошо
7793	151	9	2	82	Хорошо
7794	151	10	2	61	Зачтено
7795	151	11	2	62	Зачтено
7796	151	12	2	65	Удовлетворительно
7797	151	13	2	15	Не атеестован
7798	151	14	2	62	Зачтено
7799	151	15	2	61	Зачтено
7800	151	6	2	0	Не атеестован
7801	151	16	2	91	Отлично
7802	151	17	2	70	Зачтено
7803	151	18	2	78	Хорошо
7804	151	19	2	76	Хорошо
7805	151	20	3	61	Зачтено
7806	151	21	3	23	Не атеестован
7807	151	22	3	61	Зачтено
7808	151	6	3	3	Не атеестован
7809	151	23	3	81	Зачтено
7810	151	24	3	76	Хорошо
7811	151	25	3	43	Не атеестован
7812	151	26	3	64	Удовлетворительно
7813	151	27	3	65	Удовлетворительно
7814	151	28	4	70	Зачтено
7815	151	29	4	67	Удовлетворительно
7816	151	30	4	20	Не атеестован
7817	151	31	4	41	Не атеестован
7818	151	32	4	61	Зачтено
7819	151	33	4	41	Не атеестован
7820	151	34	4	65	Удовлетворительно
7821	151	6	4	0	Не атеестован
7822	151	35	4	65	Удовлетворительно
7823	151	36	4	36	Не атеестован
7824	151	16	4	0	Не атеестован
7825	151	37	4	90	Зачтено
7826	152	1	1	94	Отлично
7827	152	2	1	91	Отлично
7828	152	3	1	78	Зачтено
7829	152	4	1	100	Отлично
7830	152	5	1	76	Зачтено
7831	152	6	1	98	Зачтено
7832	152	7	1	100	Зачтено
7833	152	8	1	91	Отлично
7834	152	10	2	91	Зачтено
7835	152	149	2	91	Отлично
7836	152	11	2	61	Зачтено
7837	152	12	2	91	Отлично
7838	152	150	2	100	Отлично
7839	152	14	2	96	Зачтено
7840	152	151	2	92	Отлично
7841	152	6	2	96	Зачтено
7842	152	16	2	100	Отлично
7843	152	17	2	77	Зачтено
7844	152	18	2	93	Отлично
7845	152	19	2	93	Отлично
7846	152	20	3	91	Зачтено
7847	152	21	3	78	Хорошо
7848	152	152	3	98	Отлично
7849	152	6	3	100	Зачтено
7850	152	24	3	91	Отлично
7851	152	25	3	91	Отлично
7852	152	26	3	96	Отлично
7853	152	153	3	91	Отлично
7854	152	28	4	80	Зачтено
7855	152	29	4	94	Отлично
7856	152	154	4	91	Зачтено
7857	152	30	4	91	Зачтено
7858	152	155	4	91	Отлично
7859	152	32	4	61	Зачтено
7860	152	34	4	91	Отлично
7861	152	6	4	100	Зачтено
7862	152	156	4	91	Отлично
7863	152	23	4	67	Зачтено
7864	152	157	4	62	Зачтено
7865	152	16	4	91	Отлично
7866	152	77	4	100	Отлично
7867	152	39	5	91	Отлично
7868	152	40	5	87	Зачтено
7869	152	158	5	91	Отлично
7870	152	159	5	76	Зачтено
7871	152	160	5	100	Отлично
7872	152	6	5	61	Зачтено
7873	152	44	5	93	Зачтено
7874	152	161	5	62	Зачтено
7875	152	45	5	92	Отлично
7876	152	162	6	38	Не атеестован
7877	152	163	6	40	Не атеестован
7878	152	31	6	33	Не атеестован
7879	152	164	6	39	Не атеестован
7880	152	6	6	10	Не атеестован
7881	152	165	6	39	Не атеестован
7882	152	166	6	9	Не атеестован
7883	152	167	6	40	Не атеестован
7884	153	3	1	85	Зачтено
7885	153	199	1	96	Отлично
7886	153	200	1	92	Отлично
7887	153	201	1	100	Отлично
7888	153	5	1	91	Зачтено
7889	153	6	1	91	Зачтено
7890	153	202	1	95	Отлично
7891	153	203	1	91	Отлично
7892	153	23	1	91	Зачтено
7893	153	204	1	96	Отлично
7894	153	213	2	91	Отлично
7895	153	1	2	85	Хорошо
7896	153	205	2	80	Хорошо
7897	153	214	2	81	Хорошо
7898	153	11	2	80	Зачтено
7899	153	21	2	76	Хорошо
7900	153	12	2	91	Отлично
7901	153	4	2	76	Хорошо
7902	153	227	2	86	Хорошо
7903	153	206	2	96	Отлично
7904	153	207	2	91	Отлично
7905	153	215	2	76	Зачтено
7906	153	222	2	91	Зачтено
7907	153	223	2	91	Отлично
7908	153	208	2	80	Зачтено
7909	153	209	2	91	Отлично
7910	153	224	2	95	Зачтено
7911	153	210	2	91	Зачтено
7912	153	6	2	91	Зачтено
7913	153	211	2	97	Отлично
7914	153	217	2	95	Отлично
7915	153	7	2	100	Зачтено
7916	153	212	2	76	Хорошо
7917	153	218	2	78	Хорошо
7918	153	226	2	80	Хорошо
7919	153	63	2	91	Отлично
7920	153	16	2	95	Отлично
7921	153	16	2	91	Отлично
7922	153	17	2	77	Зачтено
7923	153	77	2	94	Отлично
7924	153	125	2	80	Хорошо
7925	153	228	3	76	Хорошо
7926	153	229	3	91	Отлично
7927	153	216	3	91	Зачтено
7928	153	225	3	100	Отлично
7929	153	219	3	92	Зачтено
7930	153	44	3	98	Зачтено
7931	153	232	3	91	Отлично
7932	153	593	4	91	Отлично
7933	153	594	4	98	Отлично
7934	153	220	4	91	Отлично
7935	153	234	4	91	Отлично
7936	153	235	4	92	Отлично
7937	153	236	4	100	Отлично
7938	153	595	4	92	Отлично
7939	153	231	4	91	Отлично
7940	153	237	4	100	Отлично
7941	153	596	5	100	Отлично
7942	153	597	5	95	Отлично
7943	153	598	5	100	Отлично
7944	153	14	5	91	Зачтено
7945	153	599	5	100	Отлично
7946	153	230	5	91	Отлично
7947	153	600	5	100	Отлично
7948	153	601	5	94	Отлично
7949	153	602	6	100	Отлично
7950	153	603	6	95	Отлично
7951	154	1	1	63	Удовлетворительно
7952	154	389	1	67	Удовлетворительно
7953	154	267	1	0	Не атеестован
7954	154	390	1	64	Удовлетворительно
7955	154	391	1	61	Удовлетворительно
7956	154	392	1	0	Не атеестован
7957	154	3	1	61	Зачтено
7958	154	11	1	65	Зачтено
7959	154	21	1	0	Не атеестован
7960	154	12	1	62	Удовлетворительно
7961	154	268	1	20	Не атеестован
7962	154	298	1	0	Не атеестован
7963	154	393	1	61	Удовлетворительно
7964	154	304	1	64	Зачтено
7965	154	394	1	65	Удовлетворительно
7966	154	6	1	61	Зачтено
7967	154	122	1	61	Удовлетворительно
7968	154	7	1	10	Не атеестован
7969	154	395	1	8	Не атеестован
7970	154	396	1	61	Удовлетворительно
7971	154	397	1	62	Удовлетворительно
7972	154	63	1	61	Удовлетворительно
7973	154	16	1	61	Удовлетворительно
7974	154	17	1	76	Зачтено
7975	154	317	1	62	Удовлетворительно
7976	154	398	2	0	Не атеестован
7977	154	4	2	0	Не атеестован
7978	154	14	2	3	Не атеестован
7979	154	5	2	0	Не атеестован
7980	154	294	2	2	Не атеестован
7981	154	23	2	10	Не атеестован
7982	154	399	2	0	Не атеестован
7983	154	125	2	2	Не атеестован
7984	155	3	1	84	Зачтено
7985	155	12	1	81	Хорошо
7986	155	4	1	79	Хорошо
7987	155	268	1	79	Хорошо
7988	155	298	1	77	Хорошо
7989	155	299	1	95	Отлично
7990	155	6	1	91	Зачтено
7991	155	23	1	70	Зачтено
7992	155	11	2	61	Зачтено
7993	155	14	2	91	Зачтено
7994	155	298	2	76	Хорошо
7995	155	5	2	90	Зачтено
7996	155	6	2	70	Зачтено
7997	155	300	2	81	Хорошо
7998	155	7	2	84	Зачтено
7999	155	44	2	76	Хорошо
8000	155	301	2	76	Зачтено
8001	155	16	2	100	Отлично
8002	155	17	2	70	Зачтено
8003	155	77	2	61	Удовлетворительно
8004	155	125	2	78	Хорошо
8005	155	21	3	62	Удовлетворительно
8006	155	92	3	76	Хорошо
8007	155	302	3	78	Зачтено
8008	155	303	3	88	Зачтено
8009	155	304	3	100	Зачтено
8010	155	6	3	100	Зачтено
8011	155	305	3	81	Зачтено
8012	155	306	3	82	Хорошо
8013	155	307	3	87	Хорошо
8014	155	308	4	84	Хорошо
8015	155	309	4	91	Отлично
8016	155	310	4	92	Зачтено
8017	155	311	4	78	Хорошо
8018	155	312	4	97	Зачтено
8019	155	6	4	76	Зачтено
8020	155	313	4	96	Зачтено
8021	155	314	4	92	Отлично
8022	155	315	4	83	Зачтено
8023	155	316	4	91	Отлично
8024	155	16	4	100	Отлично
8025	155	317	4	79	Хорошо
8026	155	318	5	86	Хорошо
8027	155	319	5	78	Зачтено
8028	155	251	5	80	Зачтено
8029	155	320	5	85	Хорошо
8030	155	6	5	75	Зачтено
8031	155	122	5	61	Удовлетворительно
8032	155	321	5	65	Удовлетворительно
8033	155	322	5	83	Хорошо
8034	155	43	5	80	Хорошо
8035	155	1	6	40	Не атеестован
8036	155	323	6	40	Не атеестован
8037	155	324	6	27	Не атеестован
8038	155	325	6	30	Не атеестован
8039	155	326	6	28	Не атеестован
8040	155	327	6	29	Не атеестован
8041	155	6	6	10	Не атеестован
8042	155	328	6	18	Не атеестован
8043	155	329	6	17	Не атеестован
8044	156	1	1	80	Хорошо
8045	156	389	1	80	Хорошо
8046	156	267	1	76	Хорошо
8047	156	390	1	92	Отлично
8048	156	391	1	94	Отлично
8049	156	392	1	79	Зачтено
8050	156	3	1	80	Зачтено
8051	156	11	1	82	Зачтено
8052	156	21	1	80	Хорошо
8053	156	12	1	91	Отлично
8054	156	268	1	95	Отлично
8055	156	298	1	66	Удовлетворительно
8056	156	393	1	95	Отлично
8057	156	304	1	80	Зачтено
8058	156	394	1	79	Хорошо
8059	156	6	1	81	Зачтено
8060	156	122	1	79	Хорошо
8061	156	7	1	69	Зачтено
8062	156	395	1	98	Отлично
8063	156	396	1	78	Хорошо
8064	156	397	1	78	Хорошо
8065	156	63	1	76	Хорошо
8066	156	16	1	76	Хорошо
8067	156	17	1	73	Зачтено
8068	156	317	1	77	Хорошо
8069	156	398	2	24	Не атеестован
8070	156	4	2	29	Не атеестован
8071	156	14	2	11	Не атеестован
8072	156	5	2	40	Не атеестован
8073	156	294	2	28	Не атеестован
8074	156	23	2	40	Не атеестован
8075	156	399	2	15	Не атеестован
8076	156	125	2	14	Не атеестован
8077	157	3	1	71	Зачтено
8078	157	199	1	78	Хорошо
8079	157	200	1	85	Хорошо
8080	157	201	1	91	Отлично
8081	157	5	1	69	Зачтено
8082	157	6	1	85	Зачтено
8083	157	202	1	77	Хорошо
8084	157	203	1	87	Хорошо
8085	157	23	1	83	Зачтено
8086	157	204	1	85	Хорошо
8087	157	205	2	91	Отлично
8088	157	11	2	65	Зачтено
8089	157	12	2	76	Хорошо
8090	157	206	2	95	Отлично
8091	157	207	2	91	Отлично
8092	157	208	2	91	Зачтено
8093	157	209	2	96	Отлично
8094	157	210	2	76	Зачтено
8095	157	6	2	76	Зачтено
8096	157	211	2	94	Отлично
8097	157	212	2	85	Хорошо
8098	157	16	2	96	Отлично
8099	157	17	2	67	Зачтено
8100	157	213	3	76	Хорошо
8101	157	214	3	93	Отлично
8102	157	21	3	76	Хорошо
8103	157	215	3	76	Зачтено
8104	157	216	3	100	Зачтено
8105	157	6	3	76	Зачтено
8106	157	217	3	95	Отлично
8107	157	218	3	85	Хорошо
8108	157	219	3	95	Зачтено
8109	157	220	4	91	Отлично
8110	157	4	4	100	Отлично
8111	157	221	4	93	Отлично
8112	157	222	4	96	Зачтено
8113	157	223	4	80	Хорошо
8114	157	224	4	91	Зачтено
8115	157	6	4	80	Зачтено
8116	157	225	4	94	Отлично
8117	157	7	4	100	Зачтено
8118	157	226	4	95	Отлично
8119	157	16	4	100	Отлично
8120	157	77	4	91	Отлично
8121	157	227	5	95	Отлично
8122	157	228	5	80	Хорошо
8123	157	229	5	91	Отлично
8124	157	230	5	92	Отлично
8125	157	6	5	80	Зачтено
8126	157	231	5	95	Отлично
8127	157	44	5	94	Зачтено
8128	157	232	5	85	Хорошо
8129	157	1	6	40	Не атеестован
8130	157	233	6	0	Не атеестован
8131	157	234	6	35	Не атеестован
8132	157	235	6	21	Не атеестован
8133	157	236	6	10	Не атеестован
8134	157	6	6	20	Не атеестован
8135	157	237	6	29	Не атеестован
8136	157	125	6	25	Не атеестован
8137	158	2	1	91	Отлично
8138	158	3	1	84	Зачтено
8139	158	12	1	63	Удовлетворительно
8140	158	4	1	76	Хорошо
8141	158	238	1	61	Удовлетворительно
8142	158	6	1	95	Зачтено
8143	158	239	1	75	Удовлетворительно
8144	158	240	1	76	Зачтено
8145	158	1	2	92	Отлично
8146	158	2	2	79	Хорошо
8147	158	11	2	87	Зачтено
8148	158	14	2	61	Зачтено
8149	158	241	2	70	Зачтено
8150	158	242	2	95	Отлично
8151	158	6	2	100	Зачтено
8152	158	7	2	96	Зачтено
8153	158	23	2	85	Зачтено
8154	158	243	2	94	Отлично
8155	158	63	2	95	Отлично
8156	158	16	2	95	Отлично
8157	158	17	2	70	Зачтено
8158	158	77	2	76	Хорошо
8159	158	21	3	94	Отлично
8160	158	244	3	90	Зачтено
8161	158	245	3	92	Отлично
8162	158	6	3	95	Зачтено
8163	158	68	3	93	Отлично
8164	158	246	3	95	Отлично
8165	158	247	3	95	Зачтено
8166	158	248	3	100	Зачтено
8167	158	125	3	92	Отлично
8168	158	249	4	95	Отлично
8169	158	250	4	91	Отлично
8170	158	251	4	90	Зачтено
8171	158	5	4	82	Зачтено
8172	158	252	4	91	Отлично
8173	158	6	4	61	Зачтено
8174	158	246	4	95	Отлично
8175	158	253	4	95	Отлично
8176	158	254	4	91	Отлично
8177	158	63	4	95	Отлично
8178	158	16	4	100	Отлично
8179	158	255	5	98	Отлично
8180	158	256	5	62	Зачтено
8181	158	257	5	91	Отлично
8182	158	6	5	81	Зачтено
8183	158	258	5	95	Отлично
8184	158	259	5	92	Отлично
8185	158	260	5	93	Отлично
8186	158	27	5	100	Отлично
8187	158	261	6	35	Не атеестован
